txn_id,user_id,amount,txn_time,location,device_id,merchant_category,is_fraud
3953,4923,11029.74,2025-06-27 13:27:00,Hyderabad,Windows_PC,Groceries,0
3954,7669,436.67,2025-06-13 00:58:56,Kolkata,MacBook,Groceries,1
3955,1520,789.85,2025-07-02 23:04:50,Kolkata,Linux_PC,Electronics,1
3956,3340,6084.18,2025-06-13 02:16:01,Hyderabad,Tablet,Travel,1
3957,6313,7829.93,2025-06-16 03:57:08,Chennai,iPhone,Groceries,1
3958,8428,1632.25,2025-06-28 19:03:05,Hyderabad,Linux_PC,Apparel,0
3959,1949,155.85,2025-06-13 04:30:30,Bangalore,iPhone,Groceries,1
3960,3286,120.57,2025-06-20 18:33:04,Hyderabad,Linux_PC,Travel,0
3961,2291,2559.59,2025-06-23 06:56:34,Chennai,iPhone,Apparel,0
3962,3045,1497.16,2025-06-17 17:39:04,Mumbai,Linux_PC,Entertainment,0
3963,7216,87.21,2025-06-11 04:23:27,Chennai,Android_Phone,Electronics,1
3964,2169,2625.82,2025-06-05 07:27:11,Chennai,iPhone,Groceries,0
3965,7201,34.1,2025-06-30 00:10:12,Delhi,iPhone,Travel,1
3966,5552,4644.63,2025-06-27 11:50:14,Mumbai,iPhone,Entertainment,0
3967,3060,1097.72,2025-06-13 11:31:23,Hyderabad,MacBook,Dining,0
3968,7924,123.27,2025-06-26 17:33:22,Mumbai,MacBook,Entertainment,0
3969,1711,2662.76,2025-06-19 10:43:24,Kolkata,MacBook,Apparel,0
3970,3286,1520.92,2025-06-14 18:45:38,Hyderabad,Windows_PC,Groceries,0
3971,9317,10926.03,2025-06-03 12:43:56,Chennai,Linux_PC,Travel,0
3972,5889,2357.09,2025-06-04 00:23:46,Hyderabad,Linux_PC,Dining,1
3973,9797,965.74,2025-06-07 17:14:16,Hyderabad,iPhone,Travel,0
3974,7873,3707.82,2025-06-08 18:12:12,Hyderabad,Tablet,Entertainment,0
3975,3621,950.27,2025-07-01 06:28:43,Delhi,iPhone,Travel,0
3976,5422,7037.83,2025-06-27 09:12:54,Delhi,Tablet,Travel,0
3977,9348,1408.68,2025-06-10 15:18:29,Hyderabad,MacBook,Electronics,0
3978,2403,2394.65,2025-06-07 18:29:46,Delhi,Tablet,Entertainment,0
3979,5562,155.69,2025-06-28 05:43:19,Mumbai,MacBook,Apparel,0
3980,9348,1666.01,2025-06-07 00:58:47,Mumbai,MacBook,Dining,1
3981,9834,5357.87,2025-06-08 07:33:15,Chennai,MacBook,Electronics,0
3982,5040,4914.27,2025-06-15 19:40:41,Delhi,Windows_PC,Travel,0
3983,5010,762.04,2025-06-14 14:51:48,Chennai,iPhone,Groceries,0
3984,3103,768.86,2025-06-25 13:41:45,Kolkata,Linux_PC,Apparel,0
3985,5741,5099.82,2025-06-17 18:25:59,Mumbai,MacBook,Travel,0
3986,3664,7994.9,2025-06-16 05:16:12,Mumbai,Tablet,Groceries,0
3987,6413,300.66,2025-06-25 22:27:52,Hyderabad,Android_Phone,Travel,0
3988,9751,1793.83,2025-06-05 19:53:23,Chennai,iPhone,Travel,0
3989,1188,1235.0,2025-06-08 05:49:40,Bangalore,iPhone,Groceries,0
3990,7201,6136.59,2025-06-11 21:05:04,Hyderabad,Android_Phone,Groceries,0
3991,6107,261.66,2025-06-05 07:29:54,Mumbai,Linux_PC,Entertainment,0
3992,8749,711.45,2025-06-17 12:04:39,Delhi,Windows_PC,Apparel,0
3993,8668,4188.65,2025-06-20 21:13:21,Delhi,iPhone,Electronics,0
3994,5741,157.97,2025-06-18 13:52:20,Hyderabad,Tablet,Electronics,0
3995,7924,2034.98,2025-06-24 01:51:45,Bangalore,iPhone,Apparel,1
3996,2674,1750.76,2025-06-09 00:34:36,Chennai,Linux_PC,Travel,1
3997,9834,1221.2,2025-06-08 00:13:24,Delhi,iPhone,Apparel,1
3998,2139,1505.46,2025-06-05 15:00:24,Delhi,Android_Phone,Travel,0
3999,7939,2264.69,2025-06-03 20:48:40,Bangalore,Linux_PC,Electronics,0
4000,4811,527.95,2025-06-10 02:47:00,Chennai,iPhone,Groceries,1
4001,2535,2545.87,2025-06-11 16:12:12,Chennai,iPhone,Groceries,0
4002,4470,4910.93,2025-06-19 08:27:35,Bangalore,Linux_PC,Travel,0
4003,2827,4283.36,2025-06-20 18:05:30,Delhi,Tablet,Electronics,0
4004,3045,501.35,2025-06-24 15:30:59,Kolkata,Linux_PC,Electronics,0
4005,3266,484.91,2025-06-16 10:08:43,Delhi,Android_Phone,Travel,0
4006,9317,936.64,2025-06-07 21:50:18,Kolkata,MacBook,Apparel,0
4007,3621,1343.9,2025-06-21 11:40:42,Hyderabad,MacBook,Entertainment,0
4008,9830,1575.06,2025-06-20 00:50:35,Hyderabad,Linux_PC,Entertainment,1
4009,4119,3415.47,2025-06-12 06:36:01,Chennai,Windows_PC,Apparel,0
4010,7201,175.05,2025-06-08 22:09:58,Hyderabad,MacBook,Groceries,0
4011,4814,105.86,2025-06-22 20:28:54,Mumbai,Linux_PC,Travel,0
4012,4527,1492.3,2025-06-22 19:52:03,Hyderabad,MacBook,Dining,0
4013,4593,3583.69,2025-06-25 13:26:54,Mumbai,Windows_PC,Dining,0
4014,4657,644.91,2025-06-16 14:15:02,Delhi,MacBook,Entertainment,0
4015,6573,3077.52,2025-06-22 02:56:00,Hyderabad,Tablet,Groceries,1
4016,4681,902.62,2025-06-26 14:44:16,Bangalore,MacBook,Groceries,0
4017,3664,6516.94,2025-06-23 20:54:17,Chennai,Windows_PC,Dining,0
4018,5562,6781.16,2025-06-11 11:51:12,Chennai,Windows_PC,Groceries,0
4019,7304,1058.42,2025-06-08 21:15:45,Mumbai,iPhone,Groceries,0
4020,7924,784.07,2025-06-09 19:55:45,Bangalore,Windows_PC,Electronics,0
4021,9085,1589.54,2025-06-06 05:52:12,Kolkata,MacBook,Electronics,0
4022,9830,825.41,2025-06-11 03:15:04,Hyderabad,Linux_PC,Dining,1
4023,1520,3347.74,2025-06-08 10:22:36,Chennai,Android_Phone,Travel,0
4024,2084,5247.22,2025-06-23 14:14:58,Hyderabad,iPhone,Electronics,0
4025,5333,3354.23,2025-07-02 01:48:58,Kolkata,Tablet,Apparel,1
4026,7216,5217.79,2025-06-26 19:53:57,Mumbai,Android_Phone,Apparel,0
4027,1009,1517.48,2025-07-01 00:24:33,Bangalore,Android_Phone,Dining,1
4028,3621,509.94,2025-06-24 16:02:20,Bangalore,Linux_PC,Dining,0
4029,9179,4017.67,2025-06-12 04:43:33,Bangalore,Windows_PC,Electronics,1
4030,9689,1341.09,2025-07-03 01:47:07,Hyderabad,Android_Phone,Dining,1
4031,8062,3337.56,2025-06-21 19:59:02,Chennai,MacBook,Apparel,0
4032,1887,946.78,2025-06-20 19:20:24,Hyderabad,Tablet,Entertainment,0
4033,4257,254.16,2025-07-03 01:49:35,Delhi,MacBook,Travel,1
4034,1344,14711.45,2025-06-04 19:06:56,Kolkata,MacBook,Entertainment,0
4035,8573,509.52,2025-06-09 17:46:00,Delhi,iPhone,Groceries,0
4036,9085,13375.68,2025-06-26 20:22:14,Bangalore,MacBook,Groceries,0
4037,7572,11353.52,2025-06-27 02:14:47,Mumbai,iPhone,Groceries,1
4038,7252,4736.99,2025-06-08 21:07:26,Hyderabad,iPhone,Dining,0
4039,1711,3231.34,2025-06-23 08:43:23,Chennai,Linux_PC,Apparel,0
4040,2654,2586.88,2025-06-24 18:58:50,Mumbai,Android_Phone,Groceries,0
4041,3677,6032.02,2025-06-05 15:06:13,Kolkata,MacBook,Electronics,0
4042,7201,1025.1,2025-06-06 11:20:02,Kolkata,MacBook,Electronics,0
4043,5808,1891.54,2025-06-16 02:20:35,Bangalore,Linux_PC,Entertainment,1
4044,4593,2897.94,2025-06-18 15:39:21,Chennai,Windows_PC,Apparel,0
4045,8749,1588.96,2025-06-03 23:56:34,Bangalore,Tablet,Entertainment,0
4046,8527,1673.16,2025-06-28 20:59:57,Kolkata,Tablet,Entertainment,0
4047,1964,1202.71,2025-07-01 09:23:13,Bangalore,Linux_PC,Groceries,0
4048,3286,2491.93,2025-06-30 19:49:45,Chennai,MacBook,Travel,0
4049,3646,5702.87,2025-06-14 06:30:12,Bangalore,MacBook,Entertainment,0
4050,4582,675.17,2025-06-19 19:41:27,Hyderabad,Windows_PC,Travel,0
4051,5333,8174.05,2025-06-28 14:20:13,Hyderabad,iPhone,Groceries,0
4052,2169,3504.73,2025-06-28 19:00:05,Chennai,iPhone,Electronics,0
4053,7126,5199.45,2025-06-08 00:30:26,Bangalore,MacBook,Entertainment,1
4054,3504,2437.08,2025-06-24 09:50:47,Chennai,Linux_PC,Travel,0
4055,5374,4535.8,2025-06-15 11:09:19,Delhi,Linux_PC,Dining,0
4056,1344,49.0,2025-06-26 19:01:51,Mumbai,Windows_PC,Electronics,0
4057,5119,5117.52,2025-06-20 04:22:10,Delhi,MacBook,Dining,1
4058,9935,122.9,2025-06-22 01:57:21,Bangalore,Windows_PC,Electronics,1
4059,5386,6619.46,2025-06-10 14:44:13,Delhi,MacBook,Dining,0
4060,2796,14471.0,2025-06-30 12:03:37,Hyderabad,iPhone,Dining,0
4061,6820,1044.71,2025-07-03 03:38:19,Bangalore,iPhone,Apparel,1
4062,7201,708.38,2025-06-06 01:06:58,Bangalore,iPhone,Apparel,1
4063,9179,4349.15,2025-06-03 23:06:34,Hyderabad,MacBook,Electronics,0
4064,8359,875.18,2025-06-11 00:22:33,Kolkata,Android_Phone,Groceries,1
4065,6947,6019.97,2025-06-27 22:34:16,Chennai,MacBook,Electronics,0
4066,6413,325.57,2025-06-26 04:18:12,Kolkata,iPhone,Electronics,1
4067,2824,403.87,2025-06-27 11:13:54,Chennai,iPhone,Electronics,0
4068,7543,11611.43,2025-06-11 10:15:06,Kolkata,Tablet,Entertainment,0
4069,2133,3361.09,2025-06-07 00:45:59,Mumbai,Android_Phone,Groceries,1
4070,2084,5629.74,2025-06-27 06:21:13,Bangalore,Android_Phone,Electronics,0
4071,8359,1176.15,2025-06-18 23:06:27,Mumbai,Linux_PC,Electronics,0
4072,4733,3385.52,2025-06-15 02:12:05,Delhi,MacBook,Dining,1
4073,5552,2705.99,2025-06-19 11:03:45,Bangalore,Linux_PC,Travel,0
4074,6310,2772.59,2025-06-16 21:37:07,Mumbai,Linux_PC,Travel,0
4075,8123,3442.14,2025-06-05 20:12:18,Hyderabad,Windows_PC,Groceries,0
4076,2160,2569.53,2025-06-28 00:09:27,Hyderabad,Android_Phone,Dining,1
4077,4470,1681.43,2025-06-14 05:00:50,Delhi,Tablet,Travel,0
4078,3340,968.57,2025-06-30 02:54:57,Kolkata,iPhone,Entertainment,1
4079,1053,4390.58,2025-06-21 18:41:13,Chennai,Windows_PC,Apparel,0
4080,2049,769.61,2025-06-22 23:23:38,Kolkata,MacBook,Dining,0
4081,6820,3536.42,2025-06-14 19:20:13,Bangalore,Tablet,Travel,0
4082,8123,797.11,2025-06-07 05:23:11,Delhi,Tablet,Groceries,0
4083,9279,2945.13,2025-06-25 16:25:34,Hyderabad,Android_Phone,Groceries,0
4084,5371,4124.03,2025-06-24 23:03:35,Delhi,iPhone,Entertainment,0
4085,7735,740.44,2025-07-01 05:10:34,Bangalore,Tablet,Travel,0
4086,8953,185.45,2025-06-25 03:36:53,Chennai,MacBook,Dining,1
4087,2674,421.15,2025-06-07 16:05:34,Kolkata,Tablet,Entertainment,0
4088,8787,2794.19,2025-06-27 14:17:08,Bangalore,Tablet,Groceries,0
4089,2049,5680.31,2025-06-25 02:24:51,Mumbai,Windows_PC,Groceries,1
4090,1771,138.12,2025-06-18 17:46:50,Delhi,Windows_PC,Electronics,0
4091,3803,3974.48,2025-06-09 03:50:44,Chennai,iPhone,Dining,1
4092,8123,1252.55,2025-06-27 13:01:27,Kolkata,MacBook,Entertainment,0
4093,6573,1953.3,2025-06-04 06:14:41,Delhi,Windows_PC,Entertainment,0
4094,8668,7929.3,2025-06-08 09:07:49,Kolkata,Windows_PC,Apparel,0
4095,2139,1210.27,2025-06-22 23:35:00,Mumbai,iPhone,Travel,0
4096,3927,1878.36,2025-06-23 09:57:05,Bangalore,iPhone,Electronics,0
4097,4432,41.33,2025-06-05 03:17:22,Hyderabad,Linux_PC,Dining,1
4098,4598,255.36,2025-06-30 10:38:48,Delhi,Tablet,Groceries,0
4099,7735,897.61,2025-06-30 01:17:19,Mumbai,Tablet,Travel,1
4100,5562,84.74,2025-06-03 09:44:23,Bangalore,Linux_PC,Travel,0
4101,6574,2993.93,2025-06-07 19:26:35,Chennai,Linux_PC,Groceries,0
4102,8517,1667.46,2025-07-02 17:29:24,Kolkata,Tablet,Entertainment,0
4103,5422,2383.18,2025-06-18 04:25:28,Hyderabad,MacBook,Apparel,1
4104,3705,575.83,2025-06-28 01:47:55,Hyderabad,Linux_PC,Groceries,1
4105,1188,1052.64,2025-06-30 16:42:25,Kolkata,Android_Phone,Dining,0
4106,3705,3270.37,2025-06-13 10:32:29,Hyderabad,Windows_PC,Apparel,0
4107,2827,10083.28,2025-06-25 13:03:46,Mumbai,Windows_PC,Travel,0
4108,8787,155.2,2025-06-19 22:39:58,Kolkata,Android_Phone,Dining,0
4109,7304,6632.32,2025-06-21 00:52:00,Chennai,Linux_PC,Apparel,1
4110,7065,2580.31,2025-06-06 00:46:38,Bangalore,Linux_PC,Groceries,1
4111,6573,2489.79,2025-06-14 05:15:38,Bangalore,Windows_PC,Entertainment,0
4112,3664,2081.11,2025-06-25 11:01:35,Kolkata,Linux_PC,Travel,0
4113,1409,215.76,2025-06-19 12:19:06,Hyderabad,iPhone,Electronics,0
4114,6573,282.53,2025-06-30 14:09:54,Delhi,MacBook,Electronics,0
4115,7873,2755.72,2025-07-02 12:32:09,Bangalore,Linux_PC,Apparel,0
4116,4657,1250.91,2025-06-26 08:46:58,Hyderabad,Tablet,Entertainment,0
4117,7939,7476.45,2025-06-21 00:48:39,Hyderabad,Tablet,Electronics,1
4118,5889,1565.61,2025-06-25 08:46:50,Hyderabad,iPhone,Apparel,0
4119,1916,463.94,2025-06-08 22:23:20,Mumbai,iPhone,Dining,0
4120,7482,3762.84,2025-06-08 03:03:52,Delhi,Linux_PC,Entertainment,1
4121,2307,1041.67,2025-06-14 03:53:46,Mumbai,Tablet,Dining,1
4122,4611,2236.29,2025-06-03 12:06:06,Bangalore,Tablet,Groceries,0
4123,3286,3590.32,2025-06-19 23:15:07,Mumbai,iPhone,Entertainment,0
4124,2291,6915.69,2025-06-20 15:18:32,Kolkata,Windows_PC,Entertainment,0
4125,3045,4713.41,2025-06-17 13:43:39,Chennai,iPhone,Entertainment,0
4126,3615,3384.38,2025-06-29 23:38:52,Bangalore,Windows_PC,Apparel,0
4127,8397,3414.87,2025-06-28 17:41:56,Mumbai,Android_Phone,Groceries,0
4128,2824,8752.13,2025-06-21 13:09:21,Delhi,Android_Phone,Travel,0
4129,4527,1052.18,2025-06-08 13:24:59,Chennai,Windows_PC,Electronics,0
4130,1887,3.34,2025-06-05 14:52:39,Hyderabad,MacBook,Apparel,0
4131,4608,952.18,2025-06-11 08:47:49,Hyderabad,Windows_PC,Electronics,0
4132,1106,737.28,2025-06-27 07:15:20,Bangalore,iPhone,Dining,0
4133,6038,3252.66,2025-06-10 05:10:38,Bangalore,Tablet,Electronics,0
4134,6107,3013.0,2025-06-23 06:18:26,Mumbai,Android_Phone,Groceries,0
4135,3045,2700.23,2025-06-08 14:09:41,Hyderabad,Tablet,Apparel,0
4136,2588,49.13,2025-06-15 17:48:38,Kolkata,Windows_PC,Electronics,0
4137,2489,3914.45,2025-07-03 01:14:10,Chennai,Android_Phone,Apparel,1
4138,8651,1172.6,2025-06-12 21:48:26,Chennai,iPhone,Groceries,0
4139,8397,3281.38,2025-06-12 12:02:46,Chennai,Linux_PC,Entertainment,0
4140,7669,2439.7,2025-06-09 06:13:16,Delhi,Tablet,Dining,0
4141,5808,1258.99,2025-06-22 11:17:59,Chennai,Windows_PC,Entertainment,0
4142,1520,433.61,2025-06-13 20:43:19,Mumbai,MacBook,Groceries,1
4143,9830,297.54,2025-06-25 14:02:21,Mumbai,Tablet,Travel,0
4144,7304,5342.79,2025-06-12 15:34:57,Kolkata,Android_Phone,Travel,0
4145,8359,7517.69,2025-06-19 19:15:48,Delhi,Android_Phone,Apparel,0
4146,7939,3147.65,2025-06-08 15:05:54,Mumbai,Linux_PC,Groceries,0
4147,1949,327.55,2025-06-23 12:26:06,Hyderabad,Tablet,Travel,0
4148,2424,1542.63,2025-06-05 15:43:08,Kolkata,Windows_PC,Groceries,0
4149,8668,3916.24,2025-07-01 23:33:24,Bangalore,Android_Phone,Electronics,0
4150,6168,4539.94,2025-06-09 09:06:10,Kolkata,iPhone,Entertainment,0
4151,9348,377.43,2025-06-25 06:25:05,Delhi,Windows_PC,Travel,0
4152,7873,0.09,2025-06-25 14:26:15,Hyderabad,Windows_PC,Electronics,0
4153,8749,3735.81,2025-07-02 00:08:43,Bangalore,MacBook,Electronics,1
4154,2679,1322.95,2025-06-27 20:58:29,Bangalore,Windows_PC,Groceries,0
4155,6881,881.03,2025-06-09 22:24:16,Hyderabad,Linux_PC,Apparel,0
4156,8019,38.94,2025-06-27 14:43:10,Mumbai,Android_Phone,Travel,0
4157,6155,2331.54,2025-06-03 14:35:45,Mumbai,iPhone,Apparel,0
4158,4611,5714.46,2025-06-29 03:27:41,Delhi,Android_Phone,Travel,1
4159,2084,9484.06,2025-06-05 18:07:56,Hyderabad,Linux_PC,Electronics,0
4160,4923,2502.37,2025-06-30 06:05:51,Hyderabad,Tablet,Apparel,0
4161,1949,2167.49,2025-06-24 09:48:10,Kolkata,Windows_PC,Electronics,0
4162,2545,266.68,2025-07-01 19:15:26,Mumbai,Windows_PC,Dining,0
4163,8517,2388.02,2025-06-26 20:11:55,Bangalore,Tablet,Electronics,0
4164,3615,1434.01,2025-06-28 01:47:34,Hyderabad,Android_Phone,Electronics,1
4165,5315,2802.87,2025-06-11 23:59:52,Mumbai,MacBook,Travel,0
4166,5552,1476.63,2025-07-01 11:36:24,Bangalore,iPhone,Apparel,0
4167,2169,824.49,2025-06-11 19:51:34,Mumbai,Windows_PC,Groceries,0
4168,8962,299.35,2025-06-09 15:07:04,Kolkata,Android_Phone,Entertainment,0
4169,8433,1134.65,2025-06-08 10:11:28,Delhi,Tablet,Entertainment,0
4170,4981,304.92,2025-06-22 04:54:08,Kolkata,Linux_PC,Groceries,1
4171,7916,584.02,2025-07-02 13:13:44,Mumbai,Tablet,Apparel,0
4172,9727,13107.01,2025-07-02 19:46:14,Kolkata,iPhone,Dining,0
4173,9279,1761.52,2025-06-19 00:31:02,Chennai,iPhone,Apparel,1
4174,4770,2277.04,2025-06-27 20:52:23,Chennai,iPhone,Apparel,0
4175,2584,6205.35,2025-06-22 01:42:24,Chennai,Linux_PC,Dining,1
4176,3060,16257.32,2025-06-23 17:19:19,Bangalore,Windows_PC,Groceries,1
4177,4295,2621.95,2025-07-02 23:04:16,Mumbai,Tablet,Dining,0
4178,7932,5021.51,2025-06-15 10:45:40,Chennai,Android_Phone,Electronics,0
4179,1750,1187.77,2025-06-16 16:18:16,Kolkata,Windows_PC,Entertainment,0
4180,2139,1094.74,2025-06-22 17:05:39,Kolkata,Linux_PC,Electronics,0
4181,2169,1546.03,2025-06-20 01:00:06,Delhi,Tablet,Electronics,1
4182,7065,3348.87,2025-06-17 16:16:45,Delhi,Tablet,Electronics,0
4183,4750,3438.92,2025-06-25 09:08:44,Chennai,iPhone,Groceries,0
4184,3547,1136.06,2025-06-09 20:55:54,Hyderabad,Android_Phone,Entertainment,0
4185,3547,428.88,2025-06-10 02:32:00,Kolkata,Android_Phone,Dining,1
4186,5552,3002.25,2025-06-23 10:25:31,Bangalore,iPhone,Dining,0
4187,9834,412.02,2025-07-02 15:32:02,Kolkata,Android_Phone,Travel,0
4188,2040,2591.75,2025-06-28 06:24:31,Chennai,Tablet,Apparel,0
4189,9797,3546.85,2025-06-17 21:48:04,Kolkata,iPhone,Entertainment,0
4190,2489,3618.04,2025-06-29 23:46:56,Bangalore,iPhone,Entertainment,0
4191,1344,4200.84,2025-06-18 15:16:29,Delhi,MacBook,Dining,0
4192,1188,6187.39,2025-06-30 06:30:41,Mumbai,Windows_PC,Electronics,0
4193,9785,2079.2,2025-06-13 22:45:52,Mumbai,Android_Phone,Entertainment,0
4194,4752,3930.77,2025-06-13 03:35:41,Delhi,MacBook,Electronics,1
4195,1916,2896.23,2025-06-13 13:52:30,Delhi,Windows_PC,Travel,0
4196,7939,619.74,2025-06-17 12:05:30,Mumbai,MacBook,Apparel,0
4197,2827,78.08,2025-06-20 03:50:18,Bangalore,Windows_PC,Entertainment,1
4198,6977,1004.49,2025-06-09 20:06:57,Chennai,iPhone,Entertainment,0
4199,5315,1755.75,2025-06-12 00:42:32,Chennai,Windows_PC,Groceries,1
4200,5315,2879.99,2025-06-27 20:37:14,Delhi,MacBook,Groceries,0
4201,6820,5690.55,2025-06-29 17:35:26,Kolkata,MacBook,Dining,0
4202,1949,655.39,2025-06-19 01:08:37,Hyderabad,Tablet,Groceries,1
4203,3547,402.48,2025-06-08 23:59:56,Bangalore,Tablet,Travel,0
4204,2104,9929.68,2025-06-20 11:55:44,Mumbai,Windows_PC,Entertainment,0
4205,2084,343.02,2025-06-30 16:38:46,Kolkata,MacBook,Electronics,0
4206,5552,1953.09,2025-06-26 17:12:49,Delhi,Windows_PC,Travel,0
4207,2588,2642.51,2025-07-01 16:33:38,Kolkata,Linux_PC,Apparel,0
4208,9005,2338.56,2025-07-01 02:23:02,Delhi,Tablet,Dining,1
4209,9005,269.88,2025-06-23 15:56:21,Mumbai,iPhone,Electronics,0
4210,2104,176.15,2025-06-29 07:35:02,Hyderabad,MacBook,Apparel,0
4211,9201,334.42,2025-06-17 06:40:20,Delhi,iPhone,Electronics,0
4212,4510,2642.68,2025-06-23 21:39:28,Chennai,Windows_PC,Entertainment,0
4213,8787,2358.06,2025-06-04 00:25:15,Delhi,Tablet,Dining,1
4214,4608,798.7,2025-06-28 18:34:00,Hyderabad,Linux_PC,Apparel,0
4215,9348,3046.46,2025-06-08 13:35:21,Chennai,Linux_PC,Groceries,0
4216,9179,5145.52,2025-06-04 14:59:11,Mumbai,Windows_PC,Travel,0
4217,4432,127.4,2025-06-21 21:17:17,Hyderabad,Windows_PC,Dining,0
4218,2290,2068.24,2025-06-10 10:51:36,Mumbai,Tablet,Electronics,0
4219,6881,3506.88,2025-06-05 23:22:02,Delhi,MacBook,Electronics,0
4220,2040,872.31,2025-06-06 03:29:29,Hyderabad,Tablet,Electronics,1
4221,6574,1103.51,2025-06-13 02:26:43,Kolkata,Linux_PC,Dining,1
4222,8953,2852.94,2025-06-16 08:35:40,Delhi,iPhone,Entertainment,0
4223,6930,6846.44,2025-06-11 05:02:43,Mumbai,Android_Phone,Travel,0
4224,8787,4981.0,2025-06-17 07:28:24,Chennai,Android_Phone,Travel,0
4225,6573,2624.94,2025-06-15 13:28:01,Delhi,Android_Phone,Travel,0
4226,9835,3930.46,2025-06-10 12:08:37,Mumbai,Android_Phone,Travel,0
4227,2832,1361.55,2025-06-06 09:48:56,Kolkata,Tablet,Groceries,0
4228,2104,3073.01,2025-06-17 17:24:21,Bangalore,Linux_PC,Groceries,0
4229,6413,1883.1,2025-06-13 07:13:13,Kolkata,Android_Phone,Dining,0
4230,5554,631.93,2025-06-29 16:03:12,Chennai,Windows_PC,Electronics,0
4231,3103,3629.35,2025-06-04 23:10:54,Delhi,Linux_PC,Travel,1
4232,6413,2438.93,2025-06-20 19:26:15,Bangalore,Windows_PC,Dining,0
4233,7201,1332.41,2025-06-25 08:51:10,Mumbai,Tablet,Electronics,0
4234,2133,7268.81,2025-06-08 08:56:24,Mumbai,Tablet,Travel,0
4235,9785,63.47,2025-07-03 07:21:39,Delhi,Tablet,Electronics,0
4236,5741,1138.4,2025-06-30 16:11:08,Delhi,iPhone,Groceries,0
4237,9279,175.69,2025-06-14 06:52:45,Kolkata,MacBook,Groceries,0
4238,2424,4364.07,2025-06-30 15:28:11,Mumbai,Tablet,Entertainment,0
4239,7118,3633.07,2025-06-22 06:37:40,Bangalore,Tablet,Dining,0
4240,1434,1207.49,2025-06-14 22:21:39,Delhi,MacBook,Dining,1
4241,4593,3377.92,2025-06-28 04:48:35,Mumbai,Linux_PC,Groceries,1
4242,4750,1512.23,2025-06-17 08:39:55,Chennai,Android_Phone,Electronics,0
4243,7227,4234.88,2025-06-05 16:16:39,Mumbai,iPhone,Dining,0
4244,3664,1816.42,2025-06-21 22:07:05,Kolkata,iPhone,Travel,0
4245,5562,1594.51,2025-06-22 05:04:34,Hyderabad,Tablet,Apparel,0
4246,3705,8187.66,2025-06-23 14:52:37,Hyderabad,Windows_PC,Dining,0
4247,5342,866.56,2025-06-18 13:48:37,Hyderabad,Tablet,Apparel,0
4248,5371,385.03,2025-06-30 04:48:50,Chennai,iPhone,Apparel,1
4249,9797,2635.13,2025-06-06 00:13:34,Bangalore,Windows_PC,Travel,1
4250,4470,10452.61,2025-06-04 00:38:52,Delhi,Tablet,Electronics,1
4251,5741,1423.67,2025-06-15 14:22:33,Chennai,Windows_PC,Dining,0
4252,3591,192.13,2025-06-13 06:09:21,Mumbai,Linux_PC,Electronics,0
4253,2519,1243.39,2025-06-24 21:44:56,Mumbai,iPhone,Entertainment,0
4254,3547,2115.24,2025-06-14 08:19:30,Hyderabad,MacBook,Dining,0
4255,3060,529.94,2025-06-21 05:59:30,Kolkata,Tablet,Groceries,0
4256,4150,3219.73,2025-07-01 23:03:38,Hyderabad,iPhone,Groceries,0
4257,2535,18289.66,2025-06-29 22:23:42,Hyderabad,Linux_PC,Apparel,1
4258,9928,1803.01,2025-07-02 16:32:20,Delhi,Linux_PC,Apparel,0
4259,6310,1314.25,2025-06-12 22:26:43,Hyderabad,Android_Phone,Travel,0
4260,4923,1536.0,2025-06-12 18:59:00,Delhi,iPhone,Electronics,0
4261,4814,367.0,2025-06-17 16:17:02,Delhi,iPhone,Entertainment,0
4262,9689,6443.77,2025-06-25 04:26:58,Delhi,Linux_PC,Dining,1
4263,9928,1607.54,2025-06-12 00:15:30,Chennai,Tablet,Entertainment,1
4264,6038,1469.51,2025-06-07 00:18:17,Mumbai,Tablet,Travel,1
4265,5808,3233.7,2025-06-12 11:23:08,Delhi,Tablet,Travel,0
4266,3340,1750.37,2025-06-11 20:01:41,Mumbai,Android_Phone,Electronics,0
4267,8651,3134.36,2025-06-28 08:13:01,Kolkata,Tablet,Electronics,0
4268,9834,190.25,2025-06-09 04:35:58,Mumbai,Android_Phone,Travel,1
4269,7201,5041.57,2025-06-21 17:00:36,Kolkata,Tablet,Apparel,0
4270,2104,8465.54,2025-06-05 08:53:04,Delhi,MacBook,Electronics,0
4271,2832,3138.9,2025-06-24 04:47:24,Kolkata,Windows_PC,Electronics,1
4272,8177,9274.48,2025-06-16 22:43:53,Kolkata,Linux_PC,Electronics,0
4273,9830,492.62,2025-06-30 10:01:35,Bangalore,MacBook,Entertainment,0
4274,7126,1946.91,2025-06-16 05:24:13,Kolkata,Windows_PC,Travel,0
4275,8359,2762.45,2025-06-09 17:04:50,Hyderabad,iPhone,Apparel,0
4276,6947,2614.93,2025-06-11 05:02:16,Chennai,Windows_PC,Dining,0
4277,7939,1539.79,2025-07-01 17:56:07,Mumbai,iPhone,Groceries,0
4278,1916,1237.85,2025-06-15 18:39:27,Hyderabad,Linux_PC,Electronics,0
4279,8433,406.85,2025-06-03 16:07:09,Mumbai,Linux_PC,Dining,0
4280,1488,1491.47,2025-06-19 10:40:32,Hyderabad,Android_Phone,Electronics,0
4281,5374,532.58,2025-06-26 00:51:27,Chennai,Windows_PC,Entertainment,1
